s_id,Startup_Name,Location,Industry
64f2e242e4b0c7662b3a5683,SENGOL SECURITY SERVICES PRIVATE LIMITED,"Bhopal,Madhya Pradesh",Security Solutions
64f2e220e4b0c7662b3a5673,NORTH EASTERN BIO-REFINERY PRIVATE LIMITED,"Uttar Dinajpur,West Bengal",Renewable Energy
64f6ec2be4b00a42db190ae5,Talk To Toppers,"South Delhi,Delhi",Education
64f6eac8e4b00a42db190a67,Capturinglifebydevina,"Lucknow,Uttar Pradesh",Art & Photography
64f6ea97e4b00a42db190a51,CPMS HICARE,"Bhopal,Madhya Pradesh",Other Specialty Retailers
64f6e93ee4b00a42db1909fd,RIDHAAN INDUSTRIES,"Bathinda,Punjab",Food & Beverages
64f6e901e4b00a42db1909f6,WayHead Technologies Private Limited,"Tiruvallur,Tamil Nadu",Human Resources
64f6e8f6e4b00a42db1909f1,LAVINSWOOD INTERNATIONAL PRIVATE LIMITED,"Khordha,Odisha",Travel & Tourism
64f6e828e4b00a42db1909bd,VACT TECHNOLOGIES PRIVATE LIMITED,",Tamil Nadu",
64f6e79ae4b00a42db190990,TLGS LEGAL LLP,",Chandigarh",
64f6e78be4b00a42db19098c,CONS WEB TECHNOLOGIES,"Warangal Urban,Telangana",IT Services
64eeeb4fe4b0c7662b397a7a,Brandopedia Consultancy Private Limited,"Ranchi,Jharkhand",Advertising
64eeeadae4b0c7662b397a2a,EDCOLLAB INDIA PRIVATE LIMITED,"Patna,Bihar",Education
64eeea8ae4b0c7662b397a0b,GROEXL VET PRIVATE LIMITED,"Bengaluru,Karnataka",Pets & Animals
64eeea35e4b0c7662b3979eb,B Medical Systems India Private Limited,"New Delhi,Delhi",Healthcare & Lifesciences
64eee9ede4b0c7662b3979c5,SPORTZ PPRIX SERVICES PRIVATE LIMITED,"Hyderabad,Telangana",Sports
64eee979e4b0c7662b3979a9,PARIDHI GLOBAL TRADE PRIVATE LIMITED,"Ghaziabad,Uttar Pradesh",Retail
64eee953e4b0c7662b39799d,MOTORINC,"Navi Mumbai,Maharashtra",Automotive
64eee906e4b0c7662b397986,FINCURB FINSERV PRIVATE LIMITED,"East Delhi,Delhi",Finance Technology
64eee857e4b0c7662b39792a,A2Z Expo industries LLP,"Mumbai,Maharashtra",Green Technology
64f3531ee4b0c7662b3a71ad,1SuperApp,"Namakkal,Tamil Nadu",Enterprise Software
64f3528be4b0c7662b3a7195,STARBYTE STUDIOS FOUNDATION,"Sonipat,Haryana",Textiles & Apparel
64f34e6be4b0c7662b3a7136,ASTRO SCHOOL OF SPACE EDUCATION &amp; RESEARCH PRIVATE LIMITED,",Andhra Pradesh",
64f34bf5e4b0c7662b3a70e2,NBN PROJECTS PRIVATE LIMITED,"West Godavari,Andhra Pradesh",Construction
64f34823e4b0c7662b3a6ffe,Suitch Fashion India,"Patna,Bihar",Textiles & Apparel
64f346c7e4b0c7662b3a6fe7,AUTOMOTO GENSET SOLUTIONS LLP,",Delhi",
64f3452be4b0c7662b3a6fb4,INTER ENERGY ENGINEERING CONSULTANTS PRIVATE LIMITED,",Karnataka",
64f34491e4b0c7662b3a6f97,Moonglade Realty Pvt Ltd,"Delhi,Delhi",Real Estate
64f34370e4b0c7662b3a6f83,AR IT SOLUTION,"Jaipur,Rajasthan",IT Services
64f6cb8be4b00a42db19008e,VIJETA ENGINEERS PRIVATE LIMITED,"Gorakhpur,Uttar Pradesh",Construction
64f6cb56e4b00a42db19007a,THOOGAI AGRI AUTHENTIC PRIVATE LIMITED,"Namakkal,Tamil Nadu",Agriculture
64f6cb0ee4b00a42db19005e,VALUE CAB SOLUTIONS PRIVATE LIMITED,"Gautam Buddha Nagar,Uttar Pradesh",Fashion
64f6c996e4b00a42db18ffd2,SURYAVANSHI GRAMIN SWASTHYA KENDRA FOUNDATION,"Bijnor,Uttar Pradesh",Healthcare & Lifesciences
64f6c923e4b00a42db18ffb0,CLIST INSTITUTE (OPC) PRIVATE LIMITED,"Ernakulam,Kerala",Education
64f6c8ade4b00a42db18ff75,SSS STONE CRUSHER PRIVATE LIMITED,"Baramati,Maharashtra",Construction
64f6c845e4b00a42db18ff42,MAS Consultancy Services,"Chennai,Tamil Nadu",Professional & Commercial Services
64f6c7ebe4b00a42db18ff21,PRAVED INFOSOLUTIONS(OPC) PRIVATE LIMITED,"Pune,Maharashtra",Education
64f6c7cce4b00a42db18ff17,RAGHAVA NEST (OPC) PRIVATE LIMITED,"Hyderabad,Telangana",IT Services
64f30cade4b0c7662b3a63da,KANIFNATH ENTERPRISES,"Pune,Maharashtra",Automotive
64f30c1ee4b0c7662b3a63bf,MONIFY VENTURES LLP,"Mumbai,Maharashtra",Finance Technology
64f30c1ae4b0c7662b3a63ba,Ziawin,"Tiruvannamalai,Tamil Nadu",AI
64f30bf6e4b0c7662b3a63aa,Meatbaaz,"South Delhi,Delhi",Food & Beverages
64f30bf4e4b0c7662b3a63a2,INFRA-OPTIMIZER LLP,"Surat,Gujarat",Telecommunication & Networking
64f30ad8e4b0c7662b3a634e,UPNETWORK GLOBAL PRIVATE LIMITED,"Rajkot,Gujarat",Enterprise Software
64f30a33e4b0c7662b3a631e,SHIVSHAKTI ENTERPRISES,"West Delhi,Delhi",Human Resources
64f3098ce4b0c7662b3a62dc,Aulixo Healthcare Pvt Ltd,"Pune,Maharashtra",Healthcare & Lifesciences
64f3079be4b0c7662b3a627b,INVINCIBLE US LAW AGENCY PRIVATE LIMITED,"Hyderabad,Telangana",Professional & Commercial Services
64eda301e4b0380294dbab8a,Khush Enterprises,"Bengaluru Urban,Karnataka",Aeronautics Aerospace & Defence
64eda23ae4b0380294dbab12,GROWTHYFAI TECHNOLOGIES PRIVATE LIMITED,"Pune,Maharashtra",AI
64ed9eede4b0380294dba9b1,ZICSTER TOYS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Toys and Games
64ed9e6fe4b0380294dba992,SAUCY AFFAIR PRIVATE LIMITED,"Thane,Maharashtra",Food & Beverages
64ed9d9ce4b0380294dba8e1,SHELLBACK MARINES PRIVATE LIMITED,"Jalpaiguri,West Bengal",IT Services
64ed9cade4b0380294dba856,le serving diplomates,"South Eastdelhi,Delhi",Food & Beverages
64ed9c94e4b0380294dba840,DILIGENT CONSTRUCTION,"Paschim Bardhaman,West Bengal",Construction
64ed9c39e4b0380294dba7f9,MSD SAHARIA INDUSTRIES PRIVATE LIMITED,"Jaipur,Rajasthan",Agriculture
64ed9b13e4b0380294dba72a,MTRUCKY LOGISTICS AND TRANSPORT PRIVATE LIMITED,"Raipur,Chhattisgarh",Transportation & Storage
64f88f19e4b00b8c0d990516,Himalayan Hempwala LLP,"Haridwar,Uttarakhand",Food & Beverages
64f88eeee4b00b8c0d99050b,Shitashii inoovations pvt ltd,"Chandigarh,Chandigarh",Healthcare & Lifesciences
64f88ea8e4b00b8c0d9904fd,ZEMER BUSINESS DEVELOPMENTS PVT. LTD,"Cuttack,Odisha",Chemicals
64f88c96e4b00b8c0d9904a2,OPTIMECH PRECISION PRIVATE LIMITED,"Bengaluru,Karnataka",Aeronautics Aerospace & Defence
64f889f0e4b00b8c0d99041f,Healthy Foresto,"Ahmedabad,Gujarat",Food & Beverages
64f88935e4b00b8c0d99040a,Plumfin,"Kochi,Kerala",Agriculture
64f88876e4b00b8c0d9903ef,Plutus Algorithmic Finance,"Bengaluru,Karnataka",Finance Technology
64f885dfe4b00b8c0d99038e,BEYOND MUSIC (OPC) PRIVATE LIMITED,"Karauli,Rajasthan",Media & Entertainment
64f882f9e4b00b8c0d9902fe,SINIKA CONSULTING LLP,"Pune,Maharashtra",Professional & Commercial Services
64f07b9ee4b0c7662b39e2d6,YALEINFOTECH,"Coimbatore,Tamil Nadu",Automotive
64f07a53e4b0c7662b39e252,KASH VALLEY ORGANICS LLP,"Baramulla,Jammu and Kashmir",Agriculture
64f07a08e4b0c7662b39e236,VIMANA FPV INDIA PRIVATE LIMITED,"Muvattupuzha,Kerala",Robotics
64f079b3e4b0c7662b39e218,MORALE FOODS,"Chikkaballapur,Karnataka",Food & Beverages
64f0799de4b0c7662b39e20e,SOLAR CIRCLE POWER PROJECTS LLP,"Navi Mumbai,Maharashtra",Renewable Energy
64f078eee4b0c7662b39e1d5,UPRISERS PRESCHOOL LLP,",Maharashtra",
5b28d4fbe4b04f0864e4bce3,Anirudh Kumar,"New Delhi,Delhi",
64f077bce4b0c7662b39e14a,Techno Raise,"Chennai,Tamil Nadu",Aeronautics Aerospace & Defence
64f077a2e4b0c7662b39e141,NOVEL ENERGY RESEARCH & TECHNOLOGY PRIVATE LIMITED,"Pune,Maharashtra",Renewable Energy
64f33345e4b0c7662b3a6cf6,Lalithaa Edible Oil Fats India Private Limited,"Hyderabad,Telangana",Food & Beverages
64f33241e4b0c7662b3a6cbe,Nameit Homeit powered by Rise Flow Ecommerce Pvt. Ltd.,"Bengaluru,Karnataka",AI
64f33152e4b0c7662b3a6c82,AI TECH ENERGY NAVITAS PRIVATE LIMITED,",Maharashtra",
64f32fcde4b0c7662b3a6c37,Entop Infosec Pvt. Ltd.,"Delhi,Delhi",IT Services
64f32fbde4b0c7662b3a6c31,Onelife India Mart,"Agra,Uttar Pradesh",Healthcare & Lifesciences
64f32d5ce4b0c7662b3a6bcf,WHITEINFINITY TECHNOLOGY PRIVATE LIMITED,"Indore,Madhya Pradesh",IT Services
64f32d10e4b0c7662b3a6bc4,Intellroot prospace LLP,"Chennai,Tamil Nadu",Design
64f32ab4e4b0c7662b3a6b25,OCG TECHNOLOGIES LLP,"Mumbai,Maharashtra",AR VR (Augmented + Virtual Reality)
64f32aa8e4b0c7662b3a6b21,LP SARAVANAA EDUCATIONAL CONSULTANTS PRIVATE LIMITED,"Bengaluru,Karnataka",Education
64f5da47e4b02bcc4a00e0b9,Distronium Technology Solution LLP,"Delhi,Delhi",Enterprise Software
64f5da46e4b02bcc4a00e0b6,BIOBREATH HEALTH SOLUTIONS PRIVATE LIMITED,",Karnataka",
64f5da3de4b02bcc4a00e0b3,advise MedTech Solution Pvt Ltd,"Vadodara,Gujarat",Healthcare & Lifesciences
64f5d9fee4b02bcc4a00e0a4,AccelRevenue Tech Private Limited,"Mumbai,Maharashtra",IT Services
64f5d7f2e4b02bcc4a00e027,Ibsyn Scientific Private Limited,"Kolkata,West Bengal",Analytics
64f5d478e4b02bcc4a00df4f,Hackaback Technologies Pvt. Ltd.,"South Delhi,Delhi",IT Services
64f5d429e4b02bcc4a00df3b,ETHINEX APPARELS PRIVATE LIMITED,"Sangrur,Punjab",Fashion
64f5d3b4e4b02bcc4a00df0e,VIPUL GLOBAL CORPORATION PRIVATE LIMITED,"Gonda,Uttar Pradesh",Food & Beverages
64f5d20fe4b02bcc4a00dea2,MEMBRANE TECH PRIVATE LIMITED,"Ranga Reddy,Telangana",Construction
64edb9fae4b0380294dbb4d0,AMTECH INFRABUILD PRIVATE LIMITED,"East Delhi,Delhi",Construction
64edb97fe4b0380294dbb49c,SOBUJ SATHI SONGI FARMER PRODUCER COMPANY LIMITED,"Paschim Bardhaman,West Bengal",Agriculture
64edb959e4b0380294dbb490,BUILDFORGE INFRASTRUCTURE PRIVATE LIMITED,"Gurugram,Haryana",Construction
64edb87be4b0380294dbb44c,ETAS AQUA INDIA LLP,"Sultanpur,Uttar Pradesh",Agriculture
64edb742e4b0380294dbb3dc,KMN ENVIRONMENTAL IMPACT PRIVATE LIMITED,"North 24 Parganas,West Bengal",Social Impact
64edb738e4b0380294dbb3d9,K. D. CHEMICALS PRIVATE LIMITED,"Ankleshwar,Gujarat",Healthcare & Lifesciences
64edb6a4e4b0380294dbb394,Excel HR Services,"Nashik,Maharashtra",Human Resources
64edb690e4b0380294dbb38e,hybrid agro tools pvt ltd,"Betul,Madhya Pradesh",Agriculture
64edb676e4b0380294dbb383,INFINITEAI TECHNOLOGY PRIVATE LIMITED,"Rajkot,Gujarat",IT Services
64ef00b3e4b0c7662b398258,SURYACHAKRA LOGISTICS PRIVATE LIMITED,"Chennai,Tamil Nadu",Logistics
64ef0066e4b0c7662b398223,N&N ASPIRE VISA CONSULTANCY PRIVATE LIMITED,"Guntur,Andhra Pradesh",Professional & Commercial Services
64ef005fe4b0c7662b398220,B-INFRA TECHNOLOGY SERVICES LLP,"The Nilgiris,Tamil Nadu",Construction
64eefff8e4b0c7662b3981fb,FortunePro services,"Hyderabad,Telangana",Professional & Commercial Services
64eeff69e4b0c7662b3981d0,ZoomersExim,"Raipur,Chhattisgarh",Transportation & Storage
64eeff38e4b0c7662b3981bc,KBS CORPORATES PRIVATE LIMITED,"Kolkata,West Bengal",Retail
64eefdbce4b0c7662b398110,GreenMa Solutions (GMS),"Ernakulam,Kerala",Waste Management
64eefc66e4b0c7662b3980a3,AAVAHAN,"North West Delhi,Delhi",Retail
64eefc58e4b0c7662b39809d,Morshell Technologies,"Pune,Maharashtra",Education
64ee32d5e4b0c7662b396493,LAPCUS MICRO FINSERVE PRIVATE LIMITED,"Amroha,Uttar Pradesh",House-Hold Services
64ee3163e4b0c7662b39643c,Sukanya Technologies,"Pune,Maharashtra",Advertising
64ee3134e4b0c7662b396435,DRONE BIRD EYE,"Bengaluru,Karnataka",Aeronautics Aerospace & Defence
64ee2d3ae4b0c7662b3963b5,AYNICOR (OPC) PRIVATE LIMITED,"Hyderabad,Telangana",Agriculture
64ee2c9ae4b0c7662b3963ac,GTS SPECIALITY COATINGS,"Chennai,Tamil Nadu",Construction
64ee2a24e4b0c7662b39630a,Online waste aggregator,"Ahmednagar,Maharashtra",Waste Management
64ee2976e4b0c7662b3962e4,SOCSPACE SOCIAL SPACES HOSPITALITY PRIVATE LIMITED,"Kolkata,West Bengal",Architecture Interior Design
64ee295ee4b0c7662b3962dd,Ucomax Pvt Ltd,"Vadodara,Gujarat",Technology Hardware
64ee2916e4b0c7662b3962ce,SATSANGAM GENESIS PRIVATE LIMITED,"Mumbai,Maharashtra",Food & Beverages
64ef2ec9e4b0c7662b399535,P PRAKASH ASSOCIATES LLP,"Gorakhpur,Uttar Pradesh",Professional & Commercial Services
64ef2ea8e4b0c7662b39952c,Chai Samosa,"Thane,Maharashtra",Food & Beverages
64ef2dfde4b0c7662b3994e7,Futics,"Dehradun,Uttarakhand",Enterprise Software
62bed79de4b07b2cdedff1e4,Yasir Hussain,"Agra,Uttar Pradesh",Biotechnology
64ef2b15e4b0c7662b3993bb,FUTURE ON ACADEMY,"Mysuru,Karnataka",Education
64ef2ae3e4b0c7662b3993ae,augmentCare,"Bengaluru Urban,Karnataka",Healthcare & Lifesciences
64ef27d4e4b0c7662b3992ab,DHAPU ORGANICS PRIVATE LIMITED,"Godhra,Gujarat",Agriculture
5dfcd8a0e4b0265274433478,Swati Rai,"Kolkata,West Bengal",
64ef250be4b0c7662b3991ee,FUTURE RELEVANT CONSULTING LLP,"Bengaluru,Karnataka",Social Impact
64f18beae4b0c7662b3a1aea,ELBRIO PRIVATE LIMITED,"Tiruchengode,Tamil Nadu",Retail
64f189afe4b0c7662b3a1a30,ACPS INFOTECH LIMITED LIABILITY PARTNERSHIP,"Bhopal,Madhya Pradesh",Media & Entertainment
64f188e3e4b0c7662b3a19fc,ARIHANT TESTING &amp; RESEARCH CENTRE LLP,"Guntur,Andhra Pradesh",Professional & Commercial Services
64f187b5e4b0c7662b3a1981,INVINCIBLE US INFRASTRUCTURE PRIVATE LIMITED,"Hyderabad,Telangana",Construction
64f1879de4b0c7662b3a1973,SHOUNAL FOODS SOLUTIONS INDIA PRIVATE LIMITED,"Mumbai,Maharashtra",Food & Beverages
64f18728e4b0c7662b3a193b,NEOCRETE BLOCKS PRIVATE LIMITED,"Pune,Maharashtra",Construction
64f186b4e4b0c7662b3a191c,Bombay Fintech,"Pune,Maharashtra",Finance Technology
64f18640e4b0c7662b3a18ef,TRACESCI GLOBAL PRIVATE LIMITED,",Tamil Nadu",
64f1857fe4b0c7662b3a189b,SIA ENGINEERING PROJECTS INDIA PRIVATE LIMITED,"Ahmedabad,Gujarat",Technology Hardware
64ef3f1fe4b0c7662b399ab3,RAYTECH ENERGY PRIVATE LIMITED,"Ranchi,Jharkhand",Renewable Energy
64ef3e0fe4b0c7662b399a13,EASE DEMENTIA TECHNOLOGIES PRIVATE LIMITED,",Kerala",
64ef3a69e4b0c7662b399843,keys innovations,"Jaipur,Rajasthan",AI
64ef395ee4b0c7662b3997da,ADORECARE PRODUCTS PRIVATE LIMITED,"Mumbai,Maharashtra",Healthcare & Lifesciences
64ef38ede4b0c7662b3997d0,VIRTUE REALTECH SOLUTIONS PRIVATE LIMITED,"Pune,Maharashtra",Real Estate
64ef34e5e4b0c7662b3996a8,AVYAV BUSINESS METHODS AND IDEAS PRIVATELIMITED,"Varanasi,Uttar Pradesh",Food & Beverages
64ef3230e4b0c7662b39960c,Puriflex Packaging Private Limited,"Jamshedpur,Jharkhand",Automotive
64ef318be4b0c7662b3995ec,QUIQGENIE TECHNOLOGIES PRIVATE LIMITED,",Maharashtra",
64ef2f1ce4b0c7662b399544,letsviral.in,"Bhopal,Madhya Pradesh",Marketing
64ef10e5e4b0c7662b398953,SURFLIES SOLUTIONS PRIVATE LIMITED,"Pune,Maharashtra",Logistics
64ef0e98e4b0c7662b3987f2,CRAFTSMEN ENGINEERS PRIVATE LIMITED,"Kolkata,West Bengal",Real Estate
64ef0e1ae4b0c7662b3987b4,SUDHAR HADOTI HONEY PRODUCER COMPANY LIMITED,",Rajasthan",
64ef0df3e4b0c7662b3987a8,DailyLivIndia,"Supaul,Bihar",Professional & Commercial Services
64ef0d8fe4b0c7662b398770,dbiqpic.in,"Chennai,Tamil Nadu",Advertising
64ef0c43e4b0c7662b3986de,GREENXCEL TECHNOLOGIES PRIVATE LIMITED,"Ahmedabad,Gujarat",Renewable Energy
64ef0bffe4b0c7662b3986ba,SRIPURIA CONSTRUCTION PRIVATE LIMITED,"Sivasagar,Assam",Construction
64ef0a2fe4b0c7662b398627,Deccan mudra agri private limited,"Hyderabad,Telangana",Food & Beverages
64ef09a4e4b0c7662b3985f3,GoodShelf,"Bengaluru,Karnataka",Food & Beverages
64eec83ce4b0c7662b396e9c,Evy Eya Metaverse LLP,"Hyderabad,Telangana",Healthcare & Lifesciences
64eebfb7e4b0c7662b396d49,SORIMED PHARMA PVT LTD,"Bhubaneswar,Odisha",Healthcare & Lifesciences
64eebfb3e4b0c7662b396d46,Trubliz,"Mumbai Suburban,Maharashtra",Fashion
64eebce3e4b0c7662b396d06,Rps infratech,"Bareilly,Uttar Pradesh",Construction
64eeb79ee4b0c7662b396c63,Kritika Software,"Nashik,Maharashtra",IT Services
64eeb2fae4b0c7662b396bd4,YOL Happiness foundation,"Gurugram,Haryana",Social Impact
64eeb221e4b0c7662b396bbb,Archer IAS Academy,"Ahmedabad,Gujarat",Education
64eeaef3e4b0c7662b396b5b,Banana fibre polybag,"Chennai,Tamil Nadu",Waste Management
64eeae22e4b0c7662b396af1,FARAK BUSILINK PRIVATE LIMITED,",Maharashtra",
64ee3ee4e4b0c7662b396663,Jain poly plastics,"Narsinghpur,Madhya Pradesh",Agriculture
64ee3c96e4b0c7662b39662f,Kryid,"Bengaluru,Karnataka",Sports
64ee3c78e4b0c7662b39662b,ICONWAVE CLOUD SERVICES PRIVATE LIMITED,"Hyderabad,Telangana",IT Services
64ee38bee4b0c7662b396561,Scoop Zone Restaurant,"West Delhi,Delhi",Food & Beverages
64ee3704e4b0c7662b396530,COLLABRAINS INDIA FOUNDATION,",Punjab",
64ee35fde4b0c7662b396503,Iceberg,"Guwahati,Assam",Marketing
64ee35f1e4b0c7662b396500,NUTRECIA HEALTH CARE PRIVATE LIMITED,"Sabarkantha,Gujarat",Healthcare & Lifesciences
64ee34fee4b0c7662b3964de,NEDV INDIA PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Marketing
64ee33a9e4b0c7662b3964b0,DNT INDUSTRIES PRIVATE LIMITED,"Howrah,West Bengal",Technology Hardware
64f881aee4b00b8c0d9902c2,Missing Matters,"Hyderabad,Telangana",Social Impact
64f88040e4b00b8c0d99027a,SVOJAS MILK &amp; MILK PRODUCTS PRIVATE LIMITED,"Solapur,Maharashtra",Food & Beverages
64f87dc9e4b00b8c0d99021e,PACXIAL,"New Delhi,Delhi",Automotive
64f87951e4b00b8c0d99011a,inTechNative Systems and Services LLP,"New Delhi,Delhi",IT Services
64f8784ae4b00b8c0d9900e9,AMYRA CADEZONE SERVICES PRIVATE LIMITED,"Patna,Bihar",Education
64f8783be4b00b8c0d9900e1,VEDYARAJ INDIA PRIVATE LIMITED,"Kolkata,West Bengal",Healthcare & Lifesciences
64f877e4e4b00b8c0d9900cf,LUCAS PAPERS PRIVATE LIMITED,"Ludhiana,Punjab",Other Specialty Retailers
64f87740e4b00b8c0d9900ac,RANMAL ALLOYS PRIVATE LIMITED,"Ahmedabad,Gujarat",Waste Management
64f87730e4b00b8c0d9900a5,SHOURYARAJ PRIVATE LIMITED,"Lucknow,Uttar Pradesh",Professional & Commercial Services
64edcd97e4b0380294dbbc4e,Kisan Mitra,"Tadepalligudem,Andhra Pradesh",Robotics
64edcd60e4b0380294dbbc41,A.P. Golbal,"Shrirampur,Maharashtra",Agriculture
64edccdee4b0380294dbbc11,FLOURISH TECHSERVE PRIVATE LIMITED,"Kanchipuram,Tamil Nadu",Professional & Commercial Services
64edcba3e4b0380294dbbb9d,TASVE INTERNATIONAL CORPORATION PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Advertising
64edcb67e4b0380294dbbb87,SHREE NEELKANTHAYA REISE PRIVATE LIMITED,"Jaipur,Rajasthan",Transportation & Storage
64edca26e4b0380294dbbb2a,OTFCODER PRIVATE LIMITED,",Gujarat",
64edc896e4b0380294dbba91,SAMIKSHA INFRA & ENERGY PRIVATE LIMITED,"North 24 Parganas,West Bengal",Construction
64edc87be4b0380294dbba8c,KAPILABH INDUSTRIES PRIVATE LIMITED,"Kanchipuram,Tamil Nadu",Automotive
64edc802e4b0380294dbba66,WORKPERIENCE PRIVATE LIMITED,",Delhi",
64f86a72e4b00b8c0d98fcdb,ALKION PHOTONICS PRIVATE LIMITED,"Surat,Gujarat",Technology Hardware
64f86997e4b00b8c0d98fca7,Dial Rishikesh,"Dehradun,Uttarakhand",Advertising
64f86951e4b00b8c0d98fc95,Discover Work Space,"Coimbatore,Tamil Nadu",Real Estate
64f867eee4b00b8c0d98fc35,QUASAR SPACE LLP,"Thane,Maharashtra",Logistics
64f86769e4b00b8c0d98fc16,SHIVOY FABRICS PRIVATE LIMITED,"Surat,Gujarat",Textiles & Apparel
64f865fee4b00b8c0d98fba9,HOLYFFER SUSTAINABLE VENTURES PRIVATE LIMITED,"Bhopal,Madhya Pradesh",Food & Beverages
64f8656be4b00b8c0d98fb6d,MYVAATHI EDTECH PRIVATE LIMITED,"Pondicherry,Puducherry",Education
64f86527e4b00b8c0d98fb5b,IMPROVEWIZZ CONSULTING PVT LTD,"Pune,Maharashtra",Professional & Commercial Services
64f86520e4b00b8c0d98fb55,PHOS 10 Agri Innovations Private Limited,"Bengaluru Urban,Karnataka",Agriculture
64f876b8e4b00b8c0d99007b,PRITHIVI HOMES PRIVATE LIMITED,"Patna,Bihar",Construction
64f8763ce4b00b8c0d990061,PhoneMan,"Hyderabad,Telangana",Waste Management
64f875fde4b00b8c0d990052,PGAK INNOVATIONS PRIVATE LIMITED,"Ludhiana,Punjab",Design
64f875a5e4b00b8c0d990030,AriseEd4All,"Chennai,Tamil Nadu",Automotive
64f87546e4b00b8c0d990004,UNSPOILED EVENTS PRIVATE LIMITED,"New Delhi,Delhi",Media & Entertainment
64f874e4e4b00b8c0d98ffce,JAI MATRI BHOOMI INDUSTRIES INDIA PVT LTD,"Lucknow,Uttar Pradesh",Healthcare & Lifesciences
64f872d1e4b00b8c0d98ff3d,Yogasva,"Hyderabad,Telangana",Healthcare & Lifesciences
64f8713ce4b00b8c0d98fea4,ARCCOSEXIM PRIVATE LIMITED,"Dhanbad,Jharkhand",Agriculture
64f8711be4b00b8c0d98fe9a,FOLKTALE LIFESTYLE LLP,"Bengaluru,Karnataka",Retail
62efe3a1e4b02524d81a0f4e,FORSHEA HEALTH PRIVATE LIMITED,"Chennai,Tamil Nadu",Education
604dcf03e4b03f92cbc73a36,Krishna Singh,"Muzaffarpur,Bihar",Education
64edd57ee4b0380294dbbe85,VRSapients Cloud Accounting Services LLP,"Surat,Gujarat",Professional & Commercial Services
64edd473e4b0380294dbbe22,AADIKA AUTOSERVICES PRIVATE LIMITED,"Ghaziabad,Uttar Pradesh",Automotive
64edd381e4b0380294dbbdd0,DEKOR PAINTING TOOLS PRIVATE LIMITED,"Udham Singh Nagar,Uttarakhand",Technology Hardware
64edd2e5e4b0380294dbbda7,SPARKTECH EDUCATION PRIVATE LIMITED,",Jharkhand",
64edceaee4b0380294dbbc9c,DH FACILITIES PRIVATE LIMITED,"South West Delhi,Delhi",Healthcare & Lifesciences
64edce57e4b0380294dbbc8c,SIVAM RESTRO LLP,"Varanasi,Uttar Pradesh",Food & Beverages
64edce21e4b0380294dbbc76,CONNEXIFY LLP,",Kerala",
64eca683e4b094770c70c090,BUCKYBALLS CHEMICALS AND SERVICESS LLP,"Thane,Maharashtra",Non- Renewable Energy
64eca60fe4b094770c70c07a,Precision Health Innovations Pvt Ltd,"Bengaluru,Karnataka",Healthcare & Lifesciences
64eca5cce4b094770c70c06c,SITA,"Bhiwani,Haryana",Agriculture
64eca588e4b094770c70c05b,ANTARIS SPACE INDIA PRIVATE LIMITED,"Kanchipuram,Tamil Nadu",Aeronautics Aerospace & Defence
64eca204e4b094770c70bfa1,ARE TECH CONSULTANTS,"Bengaluru Urban,Karnataka",Construction
64eca19be4b094770c70bf7e,M/S K. Dhami Associates,"Pithoragarh,Uttarakhand",Construction
64eca10ee4b094770c70bf6a,CIEON NETWORKS PRIVATE LIMITED,"Mainpuri,Uttar Pradesh",IT Services
64ec9f5ee4b094770c70bef5,M POWER AUTOMOTIVE LLP,"Ghaziabad,Uttar Pradesh",Automotive
64ec9b57e4b094770c70be34,DV DATA & ANALYTICS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Analytics
64ecd337e4b094770c70c73f,KUMARI SHOPPY PRIVATE LIMITED,"Kanyakumari,Tamil Nadu",Logistics
64ecd2c8e4b094770c70c72b,WEDDING MUBARAK,"Kota,Rajasthan",Marketing
64eccbbce4b094770c70c640,CLASSIC STYLELINES PRIVATE LIMITED,"South Delhi,Delhi",Healthcare & Lifesciences
64ecc3c4e4b094770c70c569,Lidvine Technologies,"Pune,Maharashtra",Marketing
64ecc259e4b094770c70c541,GLOBAL ENTERPRISES,"Varanasi,Uttar Pradesh",Construction
6481a73ce4b07f5d51955ad8,Sharayu Banait,"Jalgaon,Maharashtra",Education
64ecb037e4b094770c70c239,Dropp Delivery Services,"Jaipur,Rajasthan",Green Technology
64ecaac3e4b094770c70c153,ARKATEK ENERGY AND CONSULTANCY PRIVATE LIMITED,"Bhopal,Madhya Pradesh",IT Services
64eca6c2e4b094770c70c099,INTEGRATED ELECTRICAL SOLUTIONS,"Gautam Buddha Nagar,Uttar Pradesh",Retail
64f0e397e4b0c7662b3a06d7,Mandate Technology,"Delhi,Delhi",IT Services
64f0e37ae4b0c7662b3a06d3,N.AIR,"Chennai,Tamil Nadu",Travel & Tourism
64f0e34ee4b0c7662b3a06cd,DreamLegal,"Rajnandgaon,Chhattisgarh",Professional & Commercial Services
64f0e1dee4b0c7662b3a06a0,Marketmate global,"Bengaluru Urban,Karnataka",Finance Technology
64f0e07de4b0c7662b3a0656,KARTAVYA GOLD PRIVATE LIMITED,"Rajkot,Gujarat",Fashion
64f0dfc8e4b0c7662b3a062d,WicunaKraft,"South Delhi,Delhi",Textiles & Apparel
